index,timestep,sample
837,0.16216215,10.828924
838,0.16116115,10.226533
839,0.16016015,10.716716
840,0.15915915,9.548773
841,0.15815815,8.412511
842,0.15715715,8.431757
843,0.15615615,7.973323
844,0.15515515,5.49844
845,0.15415415,2.2721994
846,0.15315315,1.3797491
847,0.15215215,2.2809453
848,0.15115115,2.1512153
849,0.15015015,1.8295529
850,0.14914915,1.6165203
851,0.14814815,0.31808186
852,0.14714715,-0.3498879
853,0.14614615,-1.8478899
854,0.14514515,-0.97488135
855,0.14414415,-1.0182211
856,0.14314315,0.014443636
857,0.14214215,0.40667298
858,0.14114115,1.5445783
859,0.14014013,3.8412905
860,0.13913913,4.670076
861,0.13813813,4.101143
862,0.13713713,4.239333
863,0.13613613,4.2052264
864,0.13513513,6.595147
865,0.13413413,6.9475513
866,0.13313313,7.9398227
867,0.13213213,7.846216
868,0.13113113,9.279798
869,0.13013013,8.203991
870,0.12912913,10.140079
871,0.12812813,11.311403
872,0.12712713,12.926183
873,0.12612613,13.839419
874,0.12512513,16.178877
875,0.124124125,17.091845
876,0.123123124,16.53873
877,0.122122124,16.522114
878,0.121121116,14.605833
879,0.120120116,17.782545
880,0.119119115,19.876465
881,0.118118115,17.971077
882,0.117117114,15.713647
883,0.116116114,16.621367
884,0.11511511,16.781376
885,0.11411411,16.125366
886,0.11311311,15.070812
887,0.11211211,12.726861
888,0.11111111,14.368816
889,0.11011011,13.265535
890,0.10910911,14.765185
891,0.1081081,17.046902
892,0.1071071,16.469679
893,0.1061061,15.401166
894,0.1051051,17.528996
895,0.1041041,18.397652
896,0.1031031,16.946121
897,0.1021021,18.73546
898,0.1011011,18.336954
899,0.1001001,18.809874
900,0.0990991,17.135925
901,0.0980981,19.654848
902,0.0970971,19.844324
903,0.0960961,18.357685
904,0.09509509,17.513618
905,0.09409409,17.250801
906,0.09309309,17.036005
907,0.09209209,17.731108
908,0.09109109,15.525659
909,0.09009009,17.441122
910,0.08908909,17.103874
911,0.08808809,17.468006
912,0.08708709,18.975145
913,0.08608609,20.245455
914,0.08508509,19.564716
915,0.084084086,20.16261
916,0.08308308,18.349756
917,0.08208208,13.896379
918,0.08108108,14.276078
919,0.08008008,13.088714
920,0.07907908,14.373568
921,0.078078076,15.188077
922,0.077077076,14.481892
923,0.076076075,12.512156
924,0.075075075,12.900876
925,0.074074075,11.238689
926,0.073073074,9.824068
927,0.072072074,9.744733
928,0.07107107,9.014156
929,0.070070066,8.072415
930,0.069069065,8.28448
931,0.068068065,5.2486563
932,0.067067064,6.9978676
933,0.066066064,8.16987
934,0.06506506,8.748741
935,0.06406406,8.410192
936,0.06306306,6.5936537
937,0.062062062,6.3016014
938,0.061061062,5.7563562
939,0.060060058,5.897996
940,0.059059057,4.982843
941,0.058058057,4.807589
942,0.057057057,3.4796429
943,0.056056056,2.715499
944,0.055055056,2.884062
945,0.05405405,2.7742012
946,0.05305305,4.008282
947,0.05205205,1.3767512
948,0.05105105,-0.03443575
949,0.05005005,1.0379436
950,0.04904905,9.953976e-05
951,0.04804805,1.1939349
952,0.047047045,-0.51199234
953,0.046046045,-0.073177904
954,0.045045044,-0.07616125
955,0.044044044,1.8231528
956,0.043043043,2.3533888
957,0.042042043,0.90880454
958,0.04104104,1.0430954
959,0.04004004,0.62598646
960,0.039039038,1.0141387
961,0.038038038,1.3983024
962,0.037037037,0.7888612
963,0.036036037,-0.73349553
964,0.035035033,-2.2640731
965,0.034034032,0.12552452
966,0.033033032,0.48076135
967,0.03203203,0.6561374
968,0.031031031,-0.034326732
969,0.030030029,1.0614853
970,0.029029028,3.8427646
971,0.028028028,3.0702138
972,0.027027026,1.0072677
973,0.026026025,2.1391516
974,0.025025025,4.196454
975,0.024024025,5.52402
976,0.023023022,5.2390137
977,0.022022022,4.699609
978,0.021021022,4.0750475
979,0.02002002,3.3354843
980,0.019019019,2.1938863
981,0.018018018,2.5465662
982,0.017017016,3.982388
983,0.016016016,6.249954
984,0.015015014,5.3749204
985,0.014014014,5.7292147
986,0.013013013,3.827743
987,0.012012012,3.3105927
988,0.011011011,3.3249767
989,0.01001001,3.316367
990,0.009009009,0.9651778
991,0.008008008,0.6578965
992,0.007007007,-0.63765967
993,0.006006006,-3.170074
994,0.005005005,-5.087736
995,0.004004004,-4.4964643
996,0.003003003,-5.9626923
997,0.002002002,-5.9864764
998,0.001001001,-7.989859
999,0.0,-8.519575
