id,prior_position,prior_time,prior:smax_gaussian,prior:convolved_data,integrand:TotalIntegrand,integrand:FlowIntegrand
8560,-4.9309282302856445,1.0,-5.169914722442627,-5.174519062042236,0.7050627,1.2557851
8561,1.7353357076644897,1.0,-5.167740821838379,-5.1742072105407715,0.83225524,1.0218453
8562,-13.884710311889648,1.0,-5.187105655670166,-5.188913345336914,1.0293779,1.4476721
8563,65.81098937988281,1.0,-5.609381198883057,-5.617452621459961,0.784468,1.3768332
8564,35.60873031616211,1.0,-5.296819686889648,-5.30831241607666,1.1836591,1.2419442
8565,-37.15937042236328,1.0,-5.308333396911621,-5.302148818969727,1.2797207,1.8607628
8566,47.2599983215332,1.0,-5.395342826843262,-5.406443119049072,1.4127243,1.5454671
8567,58.8660888671875,1.0,-5.521027088165283,-5.530570983886719,0.82910705,0.91085833
8568,-37.26763916015625,1.0,-5.3091559410095215,-5.302934169769287,-0.13266146,1.5590769
8569,123.44800567626953,1.0,-6.722475528717041,-6.707440376281738,1.748773,0.5062656
8570,-36.67329788208008,1.0,-5.304671764373779,-5.2986531257629395,1.2635069,1.5748571
8571,-21.948854446411133,1.0,-5.216592311859131,-5.2156829833984375,0.5980769,1.6702791
8572,-4.1075873374938965,1.0,-5.169155597686768,-5.1740007400512695,1.1994029,1.5038017
8573,-55.73920440673828,1.0,-5.484460353851318,-5.472461223602295,0.70987976,1.6690786
8574,6.322772026062012,1.0,-5.171513080596924,-5.179124355316162,1.1839228,0.774004
8575,70.04502868652344,1.0,-5.66807746887207,-5.675062656402588,1.7575921,1.4365906
8576,82.37931823730469,1.0,-5.859918594360352,-5.8629961013793945,1.8224376,1.3078125
8577,31.884403228759766,1.0,-5.271170139312744,-5.282542705535889,0.74190605,1.7051611
8578,-125.69452667236328,1.0,-6.779588222503662,-6.774929523468018,1.6391156,1.0766517
8579,24.197877883911133,1.0,-5.227182388305664,-5.237943649291992,0.5105666,1.2885965
8580,7.3560895919799805,1.0,-5.172955513000488,-5.180807590484619,0.27097875,1.639527
8581,50.887733459472656,1.0,-5.431674957275391,-5.442412853240967,1.4040788,0.81316084
8582,-95.30947875976562,1.0,-6.094361782073975,-6.078378677368164,1.5500311,1.2249781
8583,17.506439208984375,1.0,-5.19870662689209,-5.208555221557617,0.4806259,1.4117633
8584,22.240901947021484,1.0,-5.21790885925293,-5.228438854217529,1.1988521,1.3644212
8585,-60.747215270996094,1.0,-5.543987274169922,-5.530704021453857,0.6593332,1.8635489
8586,-10.333771705627441,1.0,-5.178330421447754,-5.181281089782715,-0.19898146,1.6661958
8587,-69.791748046875,1.0,-5.664463043212891,-5.64931583404541,1.2691588,1.4335201
8588,75.91429138183594,1.0,-5.755492687225342,-5.7607502937316895,-0.101810575,1.2095917
8589,74.18952178955078,1.0,-5.729074954986572,-5.734866142272949,1.3379401,0.3377544
8590,-28.29315757751465,1.0,-5.249117851257324,-5.246005535125732,0.9941418,1.4145778
8591,7.3552093505859375,1.0,-5.172954082489014,-5.1808061599731445,1.2326111,1.2280847
8592,96.18585205078125,1.0,-6.111486434936523,-6.109091281890869,1.6077168,1.1459678
8593,-36.444122314453125,1.0,-5.302961826324463,-5.297021865844727,1.3965206,1.4361188
8594,-33.63087844848633,1.0,-5.282845497131348,-5.277874946594238,0.39493483,0.092682175
8595,86.94827270507812,1.0,-5.938862323760986,-5.94024133682251,2.0678687,0.8291339
8596,-15.462939262390137,1.0,-5.191832065582275,-5.193119049072266,0.63873583,1.2175454
8597,-56.534664154052734,1.0,-5.493573188781738,-5.481359958648682,1.590371,1.1014304
8598,29.419809341430664,1.0,-5.2557525634765625,-5.266982078552246,-0.24681146,1.3093263
8599,-119.19598388671875,1.0,-6.617197036743164,-6.608741760253906,2.6217074,1.5757484
8600,20.369474411010742,1.0,-5.209772109985352,-5.220052719116211,-0.008686049,1.1096263
8601,-89.50172424316406,1.0,-5.984837532043457,-5.968353271484375,1.1168206,1.8191025
8602,-4.807106971740723,1.0,-5.1697916984558105,-5.174432277679443,0.57223076,0.90734184
8603,-61.464141845703125,1.0,-5.552927494049072,-5.539474010467529,1.4518378,1.3300447
8604,14.147710800170898,1.0,-5.1878581047058105,-5.1971235275268555,0.4905896,-0.26960534
8605,-81.06383514404297,1.0,-5.837979316711426,-5.821540355682373,1.4408805,1.7349572
8606,61.61030578613281,1.0,-5.554763317108154,-5.563772201538086,0.78512,1.2288436
8607,12.878884315490723,1.0,-5.184358596801758,-5.193383693695068,1.1434639,1.7331192
8608,-17.25674057006836,1.0,-5.197821140289307,-5.198509216308594,0.5095956,1.438879
8609,-105.50572204589844,1.0,-6.3032965660095215,-6.289377689361572,2.2136667,1.5267292
8610,-50.797332763671875,1.0,-5.430736541748047,-5.42014741897583,-0.008610882,1.4639909
8611,25.31863784790039,1.0,-5.232845306396484,-5.243725299835205,0.62406576,1.3524039
8612,18.519229888916016,1.0,-5.20242977142334,-5.212438106536865,1.0613335,1.4408449
8613,-4.133091449737549,1.0,-5.169177055358887,-5.174015045166016,0.65436125,0.35823128
8614,-64.1968994140625,1.0,-5.587968826293945,-5.573899269104004,0.054937854,0.5690957
8615,30.90474510192871,1.0,-5.264893054962158,-5.276215076446533,0.40276247,1.4142267
8616,47.61925506591797,1.0,-5.398820877075195,-5.409890651702881,0.96282077,0.6495679
8617,-13.56688404083252,1.0,-5.186215400695801,-5.188127040863037,0.55327016,1.0558007
8618,-23.927186965942383,1.0,-5.225852966308594,-5.224260330200195,1.1151385,1.7867603
8619,11.68543815612793,1.0,-5.18136739730835,-5.190155982971191,1.1110181,1.3384079
8620,-45.6845817565918,1.0,-5.380401134490967,-5.371390342712402,-0.10616409,0.5818976
8621,-9.855786323547363,1.0,-5.1773457527160645,-5.180447578430176,0.6975407,1.2267389
8622,-8.861799240112305,1.0,-5.1754469871521,-5.178859710693359,1.3066404,1.3793288
8623,-17.679149627685547,1.0,-5.199326992034912,-5.199873447418213,1.3552454,1.6691005
8624,-47.52813720703125,1.0,-5.3979363441467285,-5.388343811035156,1.1396629,1.8280257
