id,prior_position,prior_time,prior:smax_gaussian,prior:convolved_data,prior:estimated_data,integrand:TotalIntegrand,integrand:FlowIntegrand
5220_r11,44.559486389160156,1.0,-5.3700408935546875,-5.3813371658325195,-5.3699517250061035,0.8088642,1.3391559
5221_r11,96.3700180053711,1.0,-6.115105152130127,-6.112630844116211,-6.115239143371582,1.0999528,-0.2655365
5222_r11,-9.568197250366211,1.0,-5.1767754554748535,-5.179967403411865,-5.176628589630127,1.1798729,1.137464
5223_r11,110.55912780761719,1.0,-6.4147114753723145,-6.405796527862549,-6.414935111999512,2.0662582,1.5183748
5224_r11,42.32496643066406,1.0,-5.350229740142822,-5.361640453338623,-5.35013484954834,-0.63899267,1.5770441
5225_r11,85.59770202636719,1.0,-5.915083408355713,-5.9169769287109375,-5.915157794952393,0.30716604,1.1809988
5226_r11,151.85731506347656,1.0,-7.5205607414245605,-7.493415832519531,-7.521115779876709,2.6344345,1.3906717
5227_r11,-108.82490539550781,1.0,-6.375888824462891,-6.3629961013793945,-6.376101016998291,2.4212098,0.9473997
5228_r11,-24.845447540283203,1.0,-5.2304229736328125,-5.228511810302734,-5.230292320251465,1.1945872,1.3219855
5229_r11,56.056846618652344,1.0,-5.488083839416504,-5.498109817504883,-5.488029956817627,-0.23123959,0.045581903
5230_r11,-53.07204055786133,1.0,-5.454846382141113,-5.443592548370361,-5.454782485961914,0.058538713,1.2926009
5231_r11,51.50925827026367,1.0,-5.438169002532959,-5.448833465576172,-5.438100337982178,1.5251431,0.6744431
5232_r11,116.14855194091797,1.0,-6.544013977050781,-6.532449722290039,-6.544276714324951,1.9291673,1.4522731
5233_r11,-26.238550186157227,1.0,-5.237684726715088,-5.235289096832275,-5.237556457519531,1.3813081,1.351727
5234_r11,4.3815388679504395,1.0,-5.1693925857543945,-5.176534175872803,-5.169243335723877,0.6950518,0.7830498
5235_r11,1.393266201019287,1.0,-5.16763162612915,-5.174007892608643,-5.167482376098633,1.4025315,1.3385103
5236_r11,63.28700256347656,1.0,-5.576132297515869,-5.584784030914307,-5.576104640960693,0.4050562,1.1985126
5237_r11,-83.99874877929688,1.0,-5.887412071228027,-5.8708600997924805,-5.887478351593018,0.39850682,0.08422481
5238_r11,-60.758888244628906,1.0,-5.544131755828857,-5.530845642089844,-5.544095039367676,1.5871743,1.0759512
5239_r11,80.57460021972656,1.0,-5.829909801483154,-5.83362340927124,-5.829958438873291,1.1624496,1.5105447
5240_r11,-43.23988342285156,1.0,-5.358218193054199,-5.349997043609619,-5.358125686645508,1.140008,1.8065227
5241_r11,-54.215145111083984,1.0,-5.467360496520996,-5.455782413482666,-5.4673004150390625,0.7334884,0.52798444
5242_r11,-26.08375358581543,1.0,-5.236858367919922,-5.234516620635986,-5.236729621887207,1.2575486,1.6293842
5243_r11,-74.98920440673828,1.0,-5.74124813079834,-5.725346565246582,-5.741270065307617,1.2934382,0.913072
5244_r11,0.5446090698242188,1.0,-5.167463779449463,-5.173614025115967,-5.167314052581787,0.87232697,1.5114175
5245_r11,17.16429901123047,1.0,-5.19749641418457,-5.207289218902588,-5.1973557472229,1.2020073,1.2511321
5246_r11,-45.50366973876953,1.0,-5.37871789932251,-5.369764804840088,-5.378631591796875,0.8947496,0.6960279
5247_r11,-33.31535339355469,1.0,-5.2806901931762695,-5.275829315185547,-5.280574321746826,0.03979198,0.19210911
5184_r12,61.74843215942383,1.0,-5.556501865386963,-5.565482139587402,-5.556468963623047,1.7168338,1.2162526
5185_r12,40.708518981933594,1.0,-5.336534023284912,-5.347999572753906,-5.336434841156006,1.3048273,0.80276775
5186_r12,-56.20915603637695,1.0,-5.489828586578369,-5.477702617645264,-5.48977518081665,1.7003872,1.342665
5187_r12,-58.632408142089844,1.0,-5.51822566986084,-5.505465030670166,-5.518180847167969,1.0705861,0.8607104
5188_r12,-57.23721694946289,1.0,-5.501729488372803,-5.489330291748047,-5.50167989730835,0.9007081,0.60875785
5189_r12,-30.48958396911621,1.0,-5.262292385101318,-5.258413791656494,-5.262171268463135,0.9898642,1.5398465
5190_r12,-62.95148849487305,1.0,-5.571810245513916,-5.558014869689941,-5.571781635284424,0.4120574,0.82295585
5191_r12,66.40973663330078,1.0,-5.617459297180176,-5.625385761260986,-5.6174445152282715,1.7244301,1.0110333
5192_r12,-72.01521301269531,1.0,-5.696637153625488,-5.681136131286621,-5.696645736694336,0.48264387,1.1575725
5193_r12,-179.5642852783203,1.0,-8.457569122314453,-8.52082633972168,-8.458405494689941,4.138718,0.98320556
5194_r12,28.822736740112305,1.0,-5.252203941345215,-5.263391017913818,-5.252079963684082,0.49226066,0.88074154
5195_r12,69.21533966064453,1.0,-5.65628719329834,-5.663496017456055,-5.656283855438232,-0.28917617,1.2140733
5196_r12,-46.35141372680664,1.0,-5.386663913726807,-5.377440929412842,-5.386579513549805,1.2966536,1.3086393
5197_r12,-97.02356719970703,1.0,-6.128002166748047,-6.11225700378418,-6.128140449523926,2.2086384,1.5034413
5198_r12,135.60655212402344,1.0,-7.0438761711120605,-7.023241996765137,-7.044288635253906,1.1556805,1.6185867
5199_r12,105.16431427001953,1.0,-6.295957565307617,-6.289556503295898,-6.296145915985107,1.0865573,1.3494431
5200_r12,-68.51683044433594,1.0,-5.646470069885254,-5.631545066833496,-5.646463871002197,1.5536978,1.4323977
5201_r12,-174.70932006835938,1.0,-8.282060623168945,-8.336209297180176,-8.282844543457031,4.132189,1.8201927
5202_r12,12.557891845703125,1.0,-5.183525562286377,-5.192488193511963,-5.183380603790283,1.1546872,1.5554608
5203_r12,-26.19542694091797,1.0,-5.237454414367676,-5.235073089599609,-5.237325668334961,0.6574887,1.0200863
5204_r12,51.513755798339844,1.0,-5.438216209411621,-5.448880195617676,-5.43814754486084,1.0458864,0.53584605
5205_r12,29.331588745117188,1.0,-5.255223751068115,-5.266447067260742,-5.255100250244141,1.1873388,1.4836959
5206_r12,61.050689697265625,1.0,-5.547759056091309,-5.556881904602051,-5.547723293304443,1.351129,1.4150485
5207_r12,53.28215789794922,1.0,-5.457126617431641,-5.467563152313232,-5.457063674926758,1.5110186,0.9965144
5208_r12,37.3834228515625,1.0,-5.310037612915039,-5.32154655456543,-5.309930801391602,0.6792046,0.7657772
5209_r12,29.502281188964844,1.0,-5.256248474121094,-5.267483234405518,-5.256125450134277,1.3955259,1.3944348
5210_r12,61.505558013916016,1.0,-5.553447246551514,-5.562478065490723,-5.553413391113281,1.3748069,0.93521565
5211_r12,-15.585969924926758,1.0,-5.192221641540527,-5.19346809387207,-5.192079544067383,0.5792018,1.2199602
5212_r12,-119.229248046875,1.0,-6.618006706237793,-6.6095685958862305,-6.61829137802124,2.4866743,0.99268126
5213_r12,-42.577518463134766,1.0,-5.352417945861816,-5.344414234161377,-5.352323532104492,0.08383121,1.9137552
5214_r12,-106.78206634521484,1.0,-6.330945014953613,-6.317399024963379,-6.331143856048584,2.0992625,0.9571203
5215_r12,15.112144470214844,1.0,-5.190737724304199,-5.200179100036621,-5.190594673156738,-1.2103202,0.49212977
5216_r12,54.392520904541016,1.0,-5.469326019287109,-5.4796061515808105,-5.469266891479492,1.2204804,1.1813735
5217_r12,38.60400390625,1.0,-5.319501876831055,-5.331006050109863,-5.319397926330566,0.8815547,1.7343209
5218_r12,-63.212074279785156,1.0,-5.575164794921875,-5.5613112449646,-5.575137615203857,0.1979462,0.010629943
5219_r12,44.12630844116211,1.0,-5.3661208152771,-5.377442359924316,-5.366030216217041,1.5052427,1.3568242
5220_r12,-21.733684539794922,1.0,-5.215632915496826,-5.2147979736328125,-5.215497970581055,0.67535555,1.2989572
5221_r12,69.20314025878906,1.0,-5.65611457824707,-5.663327217102051,-5.656111717224121,0.8380775,0.34046096
5222_r12,5.4759626388549805,1.0,-5.1704936027526855,-5.177902698516846,-5.170344829559326,1.2648567,1.3808931
5223_r12,-50.1157112121582,1.0,-5.423717975616455,-5.413332462310791,-5.42364501953125,1.1676674,1.2713829
5224_r12,93.47490692138672,1.0,-6.059021472930908,-6.057775974273682,-6.059138774871826,-0.04515326,1.2529962
5225_r12,-4.957551002502441,1.0,-5.169941425323486,-5.1745381355285645,-5.169792652130127,-0.440205,0.2549059
5226_r12,-1.722681999206543,1.0,-5.167736530303955,-5.1732635498046875,-5.167586803436279,0.27488488,1.4125495
5227_r12,-60.9763298034668,1.0,-5.546833038330078,-5.53349494934082,-5.546796798706055,1.5710878,1.297244
5228_r12,-66.56168365478516,1.0,-5.619521141052246,-5.604964733123779,-5.6195068359375,1.5469964,0.9949531
5229_r12,-20.85596466064453,1.0,-5.211818695068359,-5.21128511428833,-5.211682319641113,-0.2679004,1.2470678
5230_r12,-34.79679870605469,1.0,-5.29098653793335,-5.285613059997559,-5.290874004364014,-0.20685714,1.7277676
5231_r12,-85.79476928710938,1.0,-5.918529987335205,-5.90195894241333,-5.918605327606201,1.8749013,1.6800245
5232_r12,60.96568298339844,1.0,-5.546700477600098,-5.555840969085693,-5.546664237976074,0.93301165,0.52073175
5233_r12,-60.487998962402344,1.0,-5.540780544281006,-5.527559757232666,-5.54074239730835,1.4999716,1.4514867
5234_r12,61.77355194091797,1.0,-5.55681848526001,-5.565793991088867,-5.556785583496094,1.0896682,1.7372291
5235_r12,-25.205801010131836,1.0,-5.232263565063477,-5.230226993560791,-5.232133388519287,1.3990743,0.44377524
5236_r12,25.20985221862793,1.0,-5.2322845458984375,-5.243153095245361,-5.23215389251709,0.021732543,1.5994467
5237_r12,65.22814178466797,1.0,-5.601587772369385,-5.609797954559326,-5.601568222045898,0.14746058,-0.14956479
5238_r12,19.110965728759766,1.0,-5.204701900482178,-5.2148003578186035,-5.204563617706299,1.0994741,1.4047709
5239_r12,25.534528732299805,1.0,-5.2339653968811035,-5.244867324829102,-5.233835697174072,0.5905133,1.5944242
5240_r12,-72.84296417236328,1.0,-5.708872318267822,-5.693251609802246,-5.7088847160339355,1.5664198,1.6286919
5241_r12,-37.13919448852539,1.0,-5.308180809020996,-5.302002906799316,-5.308073043823242,0.4176301,0.7175439
5242_r12,-5.440999984741211,1.0,-5.170454502105713,-5.174907684326172,-5.1703057289123535,1.1336788,1.1809741
5243_r12,69.41156005859375,1.0,-5.65906286239624,-5.666219234466553,-5.659060478210449,1.124729,1.313423
5244_r12,139.8596649169922,1.0,-7.163426399230957,-7.14094877243042,-7.163874626159668,3.0029733,1.4359188
5245_r12,-73.67735290527344,1.0,-5.721347332000732,-5.7056121826171875,-5.721363544464111,1.7477239,1.3555897
5246_r12,-32.56537628173828,1.0,-5.275648593902588,-5.271047592163086,-5.27553129196167,1.5128559,1.5758961
5247_r12,78.8177490234375,1.0,-5.801335334777832,-5.805648326873779,-5.801375865936279,0.9947023,0.9188114
5184_r13,-39.41532516479492,1.0,-5.325961112976074,-5.3190107345581055,-5.325859069824219,1.4615353,1.7285117
5185_r13,-109.52005004882812,1.0,-6.391376495361328,-6.378722667694092,-6.391593933105469,2.3785787,1.8052784
5186_r13,-38.41459274291992,1.0,-5.3180131912231445,-5.3114013671875,-5.317908763885498,1.2356229,1.4679428
5187_r13,70.709228515625,1.0,-5.677617073059082,-5.684419631958008,-5.677619934082031,1.1214648,1.4786754
5188_r13,-20.823013305664062,1.0,-5.211678504943848,-5.211155891418457,-5.211542129516602,0.64817804,0.9851345
5189_r13,25.58353614807129,1.0,-5.234221458435059,-5.2451276779174805,-5.234091281890869,1.2210205,0.8441192
5190_r13,-64.29722595214844,1.0,-5.5892839431762695,-5.575193405151367,-5.589260578155518,0.31264544,0.40185463
5191_r13,36.12745666503906,1.0,-5.30061674118042,-5.312117099761963,-5.300507068634033,1.3882431,1.2794224
5192_r13,-124.23485565185547,1.0,-6.742362022399902,-6.73677921295166,-6.742684364318848,1.4320246,0.12240284
5193_r13,-7.586817741394043,1.0,-5.173307418823242,-5.177113056182861,-5.173159122467041,0.74461806,0.9134424
5194_r13,21.483064651489258,1.0,-5.214527606964111,-5.224959850311279,-5.214392185211182,0.6063584,0.4329655
5195_r13,-43.537940979003906,1.0,-5.3608574867248535,-5.3525390625,-5.36076545715332,-0.6212082,1.1909888
5196_r13,-31.843303680419922,1.0,-5.270902633666992,-5.266552925109863,-5.2707839012146,1.432943,0.8923087
5197_r13,83.43473815917969,1.0,-5.877776145935059,-5.880472183227539,-5.877839088439941,2.122595,1.1688738
5198_r13,51.458343505859375,1.0,-5.437633991241455,-5.448304653167725,-5.437564849853516,-0.27724534,1.4189782
5199_r13,-27.620468139648438,1.0,-5.245279788970947,-5.242402076721191,-5.245153427124023,0.09803081,0.8539856
5200_r13,-59.40814971923828,1.0,-5.52756929397583,-5.514613628387451,-5.527527332305908,1.4437196,1.7110999
5201_r13,-63.8093376159668,1.0,-5.582906246185303,-5.568920612335205,-5.582880973815918,1.5442425,1.4666426
5202_r13,-35.534576416015625,1.0,-5.296281337738037,-5.290653228759766,-5.296170234680176,1.2982504,1.3707995
5203_r13,55.31446838378906,1.0,-5.479647159576416,-5.4897894859313965,-5.479590892791748,0.89700216,1.257193
5204_r13,4.302130699157715,1.0,-5.169322490692139,-5.176444053649902,-5.169173240661621,0.8514145,1.7539575
5205_r13,-4.658389091491699,1.0,-5.169648170471191,-5.174332618713379,-5.169498920440674,0.90105593,1.4430665
5206_r13,-74.70610809326172,1.0,-5.736923694610596,-5.721056938171387,-5.736944675445557,1.5273278,1.4572345
5207_r13,6.281030654907227,1.0,-5.171459197998047,-5.179060459136963,-5.171310901641846,1.3030388,1.1688639
5208_r13,0.8822164535522461,1.0,-5.167513370513916,-5.173753261566162,-5.16736364364624,0.41315314,0.5528205
5209_r13,-64.01500701904297,1.0,-5.5855889320373535,-5.571558952331543,-5.585564613342285,1.637823,1.2736602
5210_r13,-81.29015350341797,1.0,-5.841728687286377,-5.825277805328369,-5.841780662536621,1.694214,1.3739487
5211_r13,37.979881286621094,1.0,-5.314624786376953,-5.326132774353027,-5.314518928527832,0.5263621,0.33415425
5212_r13,28.049701690673828,1.0,-5.24771785736084,-5.258845806121826,-5.247592449188232,1.0490541,1.2992576
5213_r13,-87.6023941040039,1.0,-5.9505133628845215,-5.933962821960449,-5.950598239898682,0.52702105,1.631702
5214_r13,-0.9041831493377686,1.0,-5.167517185211182,-5.173272132873535,-5.167367458343506,1.0806475,1.152573
5215_r13,29.090932846069336,1.0,-5.253788948059082,-5.264995574951172,-5.253665447235107,-1.3278378,-0.54228574
5216_r13,32.47444534301758,1.0,-5.275044918060303,-5.286444664001465,-5.274927616119385,1.0389105,1.5496801
5217_r13,18.99853515625,1.0,-5.2042646408081055,-5.214346408843994,-5.204125881195068,0.79981595,1.112808
5218_r13,122.31275939941406,1.0,-6.694006443023682,-6.679508686065674,-6.694314002990723,1.3083391,-0.097559184
5219_r13,-96.87889099121094,1.0,-6.1251397132873535,-6.109372615814209,-6.125277042388916,2.1268039,1.4556586
5220_r13,-74.21879577636719,1.0,-5.729518413543701,-5.713712692260742,-5.729537010192871,1.282053,1.2223213
5221_r13,77.3846664428711,1.0,-5.778493404388428,-5.783279895782471,-5.778526782989502,0.891982,0.4537694
5222_r13,30.771800994873047,1.0,-5.26405668258667,-5.2753705978393555,-5.263935565948486,0.96565485,0.9993524
5223_r13,-109.06915283203125,1.0,-6.381319522857666,-6.368509769439697,-6.381533622741699,2.028551,1.7091794
5224_r13,41.15312194824219,1.0,-5.340248107910156,-5.351700782775879,-5.340149879455566,-0.6362818,1.2942685
5225_r13,-29.9277286529541,1.0,-5.258828639984131,-5.255146026611328,-5.258706092834473,-0.60461676,-0.82601756
5226_r13,69.04251098632812,1.0,-5.653848648071289,-5.66110372543335,-5.653844833374023,0.79559356,1.3812906
5227_r13,-109.5872802734375,1.0,-6.392879962921143,-6.380249500274658,-6.393096923828125,2.3819554,1.8240697
5228_r13,-37.399330139160156,1.0,-5.310159206390381,-5.303892612457275,-5.310052394866943,1.209837,1.4211867
5229_r13,64.67958068847656,1.0,-5.594316005706787,-5.602653980255127,-5.594294548034668,0.24192914,0.7502215
5230_r13,-0.9074114561080933,1.0,-5.16751766204834,-5.173272132873535,-5.167367935180664,-0.08006123,1.7689363
5231_r13,-91.9185562133789,1.0,-6.029578685760498,-6.013247489929199,-6.029687404632568,2.0161831,1.9530759
5232_r13,52.38383102416992,1.0,-5.4474406242370605,-5.457996368408203,-5.44737434387207,0.92178756,1.7253435
5233_r13,22.176538467407227,1.0,-5.217617511749268,-5.2281389236450195,-5.217482566833496,1.3960536,1.2973615
5234_r13,83.3689193725586,1.0,-5.8766560554504395,-5.87937593460083,-5.876718521118164,1.5133005,0.6904114
5235_r13,-50.411842346191406,1.0,-5.426755428314209,-5.416281700134277,-5.42668342590332,1.5583206,0.8349097
5236_r13,-77.7127914428711,1.0,-5.783686637878418,-5.767496109008789,-5.783721446990967,0.5255487,1.8199152
5237_r13,-9.172320365905762,1.0,-5.176018714904785,-5.17933464050293,-5.1758713722229,-0.16465734,0.72271293
5238_r13,7.673168182373047,1.0,-5.173441410064697,-5.181366443634033,-5.173293590545654,1.2917298,1.6406345
5239_r13,-23.674598693847656,1.0,-5.224626064300537,-5.223121166229248,-5.224493503570557,0.59454316,1.3422197
5240_r13,27.861549377441406,1.0,-5.246644496917725,-5.257757186889648,-5.246518611907959,1.051039,1.6909963
5241_r13,-62.840396881103516,1.0,-5.570384502410889,-5.556613922119141,-5.570355415344238,0.6653294,1.2015083
5242_r13,43.57644271850586,1.0,-5.361199855804443,-5.372551441192627,-5.36110782623291,1.3978199,1.267017
5243_r13,156.859375,1.0,-7.678133964538574,-7.6493449211120605,-7.678736686706543,3.2613087,0.7631605
5244_r13,-36.11820983886719,1.0,-5.300548553466797,-5.29472017288208,-5.30043888092041,0.606305,0.83185804
5245_r13,24.52747917175293,1.0,-5.228821277618408,-5.239618301391602,-5.228689670562744,1.2801676,1.190068
5246_r13,21.316741943359375,1.0,-5.213801383972168,-5.224211692810059,-5.21366548538208,1.4218385,1.5191017
5247_r13,-9.246992111206055,1.0,-5.176158905029297,-5.1794514656066895,-5.17601203918457,-0.043035354,0.30964887
5184_r14,138.41810607910156,1.0,-7.122491836547852,-7.100630760192871,-7.122928142547607,3.28157,1.0393096
5185_r14,-20.01698875427246,1.0,-5.208319664001465,-5.208072662353516,-5.208181858062744,1.2155192,1.7179145
5186_r14,-84.45235443115234,1.0,-5.895209312438965,-5.87864875793457,-5.895277500152588,2.0200844,1.6144896
5187_r14,-3.5881595611572266,1.0,-5.168747425079346,-5.173743724822998,-5.168598175048828,0.7607461,1.5361729
5188_r14,-36.96083450317383,1.0,-5.3068318367004395,-5.30071496963501,-5.3067240715026855,0.7410409,1.2046934
5189_r14,121.42711639404297,1.0,-6.671978950500488,-6.657901763916016,-6.672280311584473,2.5896766,1.3900864
5190_r14,48.545963287353516,1.0,-5.407914161682129,-5.4188995361328125,-5.4078369140625,0.5087518,0.9065501
5191_r14,97.88524627685547,1.0,-6.145140171051025,-6.142008304595947,-6.145283222198486,2.1555338,1.2625488
5192_r14,-29.258522033691406,1.0,-5.254786968231201,-5.251338005065918,-5.254663467407227,0.25647894,0.35611564
5193_r14,41.70280456542969,1.0,-5.344895362854004,-5.356329917907715,-5.344798564910889,0.8501409,1.2565299
5194_r14,22.582700729370117,1.0,-5.219472408294678,-5.230044364929199,-5.219338417053223,0.9084195,0.8656084
5195_r14,46.42603302001953,1.0,-5.3873701095581055,-5.398538112640381,-5.387286186218262,-0.6232206,1.6242675
5196_r14,90.00216674804688,1.0,-5.994004249572754,-5.994182109832764,-5.9941020011901855,2.1679301,1.309907
5197_r14,-71.67570495605469,1.0,-5.691658973693848,-5.676208972930908,-5.691666126251221,1.7932768,0.88008505
5198_r14,-79.06340026855469,1.0,-5.805293083190918,-5.788987636566162,-5.805334568023682,-0.056446154,1.3997426
5199_r14,20.803525924682617,1.0,-5.21159553527832,-5.221936225891113,-5.211459159851074,0.03840124,1.2926086
5200_r14,-94.68238067626953,1.0,-6.082204341888428,-6.0661444664001465,-6.082328796386719,1.873099,1.6925899
5201_r14,67.02119445800781,1.0,-5.625784873962402,-5.6335601806640625,-5.625772476196289,1.5652128,0.8147397
5202_r14,-63.384765625,1.0,-5.577395915985107,-5.563503742218018,-5.57736873626709,1.6121,1.3981425
5203_r14,86.18843078613281,1.0,-5.925438404083252,-5.927108287811279,-5.925515651702881,1.4383987,0.7639503
5204_r14,-53.62968063354492,1.0,-5.4609174728393555,-5.449504852294922,-5.460855960845947,1.3432627,0.5971509
5205_r14,-73.96161651611328,1.0,-5.725629806518555,-5.709856986999512,-5.72564697265625,1.4281892,0.7547864
5206_r14,-28.451486587524414,1.0,-5.250034332275391,-5.2468671798706055,-5.249909400939941,1.0931158,1.3057497
5207_r14,-66.9578857421875,1.0,-5.624919414520264,-5.610285758972168,-5.624906539916992,1.6372302,1.6988806
5208_r14,2.219968318939209,1.0,-5.1679368019104,-5.174529075622559,-5.167787075042725,0.56012225,0.86387575
5209_r14,-83.1777114868164,1.0,-5.873406410217285,-5.856876373291016,-5.873467922210693,1.9177121,1.4448715
5210_r14,26.47530174255371,1.0,-5.238958358764648,-5.249950408935547,-5.238830089569092,0.5453874,0.8111136
5211_r14,-156.8798065185547,1.0,-7.678788185119629,-7.704849720001221,-7.679390907287598,3.2006083,1.4170822
5212_r14,-128.2212371826172,1.0,-6.845054626464844,-6.842097282409668,-6.845407485961914,2.8157701,1.3153094
5213_r14,-24.31963348388672,1.0,-5.227785110473633,-5.2260565757751465,-5.227653503417969,-0.014931973,1.748299
5214_r14,149.01058959960938,1.0,-7.433163642883301,-7.407042026519775,-7.433692932128906,3.2719178,0.4692605
5215_r14,-69.98506164550781,1.0,-5.667220115661621,-5.652040481567383,-5.667220115661621,-0.94253665,0.491941
5216_r14,-166.63609313964844,1.0,-8.000861167907715,-8.041268348693848,-8.00156021118164,3.787686,1.9681727
5217_r14,-48.2132568359375,1.0,-5.404629230499268,-5.394824504852295,-5.404550552368164,0.9471929,1.6212158
5218_r14,6.922331809997559,1.0,-5.172323226928711,-5.180075168609619,-5.17217493057251,-0.14741153,0.4378792
5219_r14,105.9882583618164,1.0,-6.3137102127075195,-6.306929111480713,-6.31390380859375,2.3360436,1.2746912
5220_r14,99.89683532714844,1.0,-6.185737609863281,-6.181719779968262,-6.1858930587768555,1.4197484,0.272577
5221_r14,-41.443973541259766,1.0,-5.3426995277404785,-5.3350701332092285,-5.342602252960205,0.274616,0.548332
5222_r14,-9.248435974121094,1.0,-5.176161766052246,-5.1794538497924805,-5.176014423370361,1.3157233,1.4053451
5223_r14,-55.94576644897461,1.0,-5.486814022064209,-5.474759578704834,-5.486760139465332,1.1725322,1.4554144
5224_r14,50.481353759765625,1.0,-5.427471160888672,-5.438255786895752,-5.427399158477783,-0.56300086,1.3594866
5225_r14,-121.81596374511719,1.0,-6.681630611419678,-6.674607753753662,-6.681934356689453,0.82296383,0.14892362
5226_r14,92.7514419555664,1.0,-6.045273780822754,-6.044329643249512,-6.045386791229248,1.2316055,0.7548729
5227_r14,-79.24676513671875,1.0,-5.808255195617676,-5.791935920715332,-5.808297157287598,1.8293908,1.481635
5228_r14,-37.258445739746094,1.0,-5.309085845947266,-5.302867412567139,-5.30897855758667,1.1992681,1.635736
5229_r14,-24.959346771240234,1.0,-5.231001853942871,-5.229051113128662,-5.230871200561523,-0.27330008,0.6396122
5230_r14,-64.66461944580078,1.0,-5.594118595123291,-5.579949378967285,-5.594096660614014,0.19003516,1.373127
5231_r14,43.399452209472656,1.0,-5.359628677368164,-5.370989799499512,-5.359536647796631,1.311374,1.1148523
5232_r14,128.56973266601562,1.0,-6.854186534881592,-6.836748123168945,-6.854541778564453,2.2354093,1.301625
5233_r14,-3.688577651977539,1.0,-5.168822288513184,-5.173789024353027,-5.168672561645508,1.025434,1.0809617
5234_r14,124.19464874267578,1.0,-6.741343021392822,-6.725954532623291,-6.741664886474609,2.2974064,1.6839688
5235_r14,2.8642845153808594,1.0,-5.168271064758301,-5.175029754638672,-5.168121337890625,1.2541401,0.9865451
5236_r14,-38.724212646484375,1.0,-5.320450782775879,-5.3137335777282715,-5.320346832275391,0.10675469,1.7622707
5237_r14,1.3100786209106445,1.0,-5.167608737945557,-5.173962593078613,-5.167459011077881,0.002393242,0.81563157
5238_r14,-87.6274642944336,1.0,-5.950961589813232,-5.934411525726318,-5.951046466827393,1.808646,0.8858603
5239_r14,15.578832626342773,1.0,-5.192199230194092,-5.201723098754883,-5.192056655883789,0.53526455,1.4373577
5240_r14,-110.72058868408203,1.0,-6.418356895446777,-6.406133651733398,-6.418581962585449,2.2734442,1.8870414
5241_r14,-38.54412078857422,1.0,-5.31903076171875,-5.312374591827393,-5.3189263343811035,0.50242543,0.8799953
5242_r14,-0.444760799407959,1.0,-5.167453765869141,-5.173335552215576,-5.167304039001465,1.0990635,1.0794756
5243_r14,53.484737396240234,1.0,-5.459333419799805,-5.469742298126221,-5.45927095413208,1.045016,1.292967
5244_r14,74.85418701171875,1.0,-5.73918342590332,-5.744771480560303,-5.739205360412598,1.8109047,1.3428295
5245_r14,-60.596763610839844,1.0,-5.542124271392822,-5.528877258300781,-5.542086601257324,1.4991901,1.5253183
5246_r14,-13.309608459472656,1.0,-5.18550968170166,-5.18750524520874,-5.185365676879883,1.3925906,1.5519933
5247_r14,-23.759353637695312,1.0,-5.22503662109375,-5.223502159118652,-5.2249040603637695,0.17460915,0.68394256
5248_r0,-112.03765869140625,1.0,-6.448294639587402,-6.436573028564453,-6.448528289794922,2.175557,1.3916376
5249_r0,-57.0889892578125,1.0,-5.500000476837158,-5.487639904022217,-5.499950408935547,0.42478874,1.5275759
5250_r0,-4.400755882263184,1.0,-5.16940975189209,-5.174170017242432,-5.1692609786987305,1.2372111,1.3344263
5251_r0,31.688308715820312,1.0,-5.269897937774658,-5.281260967254639,-5.269778728485107,0.6582631,1.3967992
5252_r0,2.712143659591675,1.0,-5.168184280395508,-5.1749043464660645,-5.16803503036499,0.7604381,1.1905068
5253_r0,27.896121978759766,1.0,-5.2468414306640625,-5.257956504821777,-5.246715545654297,-0.16238756,0.97971654
5254_r0,-31.89788055419922,1.0,-5.2712578773498535,-5.266888618469238,-5.271139144897461,1.2592256,1.2438513
5255_r0,-15.44586181640625,1.0,-5.191778182983398,-5.193071365356445,-5.191635608673096,0.14686817,1.3632514
5256_r0,-56.310516357421875,1.0,-5.490992546081543,-5.47883939743042,-5.490939617156982,0.1413683,0.36431947
5257_r0,-60.93870544433594,1.0,-5.546364784240723,-5.533035755157471,-5.546328544616699,1.3930708,1.4700866
5258_r0,-7.372379302978516,1.0,-5.172979831695557,-5.176851272583008,-5.172832012176514,0.16247612,0.55940074
5259_r0,6.540548801422119,1.0,-5.1717987060546875,-5.179461479187012,-5.171650409698486,0.9538405,1.4069532
5260_r0,29.42575454711914,1.0,-5.255788326263428,-5.267017841339111,-5.255665302276611,0.8376615,0.84935266
5261_r0,-29.597787857055664,1.0,-5.256824493408203,-5.2532572746276855,-5.256701469421387,0.9245701,1.115341
5262_r0,81.93683624267578,1.0,-5.852499485015869,-5.855734825134277,-5.852555274963379,0.6806066,1.2687017
5263_r0,-40.17694854736328,1.0,-5.332146644592285,-5.324940204620361,-5.3320465087890625,1.2632316,1.7247881
5264_r0,-59.72946548461914,1.0,-5.53147554397583,-5.518440246582031,-5.531435012817383,1.0232744,1.3742663
5265_r0,47.18444061279297,1.0,-5.3946146965026855,-5.405721664428711,-5.394532680511475,-0.4075749,0.4517122
5266_r0,79.74713897705078,1.0,-5.816372871398926,-5.820371150970459,-5.816417694091797,-0.068838745,-0.19954427
5267_r0,-7.687812328338623,1.0,-5.173464775085449,-5.177239418029785,-5.173316478729248,0.7121663,1.0547534
5268_r0,133.8161163330078,1.0,-6.994653701782227,-6.974817752838135,-6.995051383972168,2.532147,1.2628971
